# Rime user dictionary
#@/db_name	jyut6ping3
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	6354
#@/user_id	ad4735de-f6a4-47fe-aa8e-4a1a80cb8225
ji4 sik1 	儀式	c=1 d=6.52526e-08 t=6354
ji5 	以	c=1 d=0.0485578 t=6354
ji5 cin4 	以前	c=3 d=0.249083 t=6354
ji5 ging1 	已經	c=8 d=0.118897 t=6354
ji5 kap6 	以及	c=1 d=0.000845993 t=6354
ji5 wai4 	以爲	c=2 d=0.355457 t=6354
ji6 	二	c=1 d=0.453845 t=6354
ji6 go3 	二個	c=1 d=0.941765 t=6354
jik6 sin3 	逆線	c=1 d=0.000480828 t=6354
jim4 zung6 	嚴重	c=1 d=3.08179e-06 t=6354
jin2 coeng3 wui2 	演唱會	c=18 d=0.526424 t=6354
jin4 hau6 	然後	c=13 d=0.000535182 t=6354
jin6 coeng4 zyun3 bo3 	現場轉播	c=1 d=7.06873e-08 t=6354
jing1 goi1 	應該	c=43 d=2.1143 t=6354
jing1 gwok3 	英國	c=1 d=2.35947e-11 t=6354
jing2 	影	c=10 d=0.00432445 t=6354
jing2 soeng2 	影相	c=7 d=0.000319341 t=6354
jing2 zan1 	認真	c=2 d=0.0599047 t=6354
jing3 jung6 	應用	c=1 d=0.50409 t=6354
jing4 jung4 	形容	c=1 d=0.506617 t=6354
jing6 tung4 	認同	c=1 d=2.71265e-05 t=6354
jit6 sam1 	熱心	c=0 d=4.23306e-06 t=6354
jit6 sam1 wui2 jyun4 	熱心會員	c=1 d=4.25428e-05 t=6354
jiu1 	邀	c=1 d=4.3327e-14 t=6354
jiu1 kau4 	要求	c=4 d=0.00159035 t=6354
jiu3 	要	c=39 d=3.31057 t=6354
jiu3 ngo5 	要我	c=1 d=3.20091e-11 t=6354
joek3 	約	c=7 d=0.00725028 t=6354
joek6 jiu3 	若要	c=1 d=0.00130703 t=6354
joeng5 mou6 	仰慕	c=1 d=0.965605 t=6354
joeng6 	樣	c=7 d=1.19043 t=6354
joeng6 ngo5 	讓我	c=1 d=0.0256042 t=6354
joeng6 zi2 	樣子	c=1 d=3.65286e-06 t=6354
jung2 pou5 	擁抱	c=1 d=0.00514558 t=6354
jung2 pou5 ze3 fan1 zung1 	擁抱這分鐘	c=1 d=0.0220377 t=6354
jung4 ji1 	庸醫	c=1 d=7.34071e-11 t=6354
jung4 ji6 	容易	c=2 d=0.607231 t=6354
jung6 	用	c=19 d=0.499543 t=6354
jung6 dou2 	用到	c=1 d=2.9038e-12 t=6354
jyu1 sam1 	於心	c=1 d=1.18611e-08 t=6354
jyu1 sam1 jau5 kwai5 	於心有愧	c=4 d=2.36644e-06 t=6354
jyu2 	魚	c=0 d=0.00209629 t=6354
jyu4 go1 	如歌	c=0 d=0.00262523 t=6354
jyu4 gwo2 	如果	c=11 d=0.776085 t=6354
jyu4 haa1 haai5 	魚蝦蟹	c=1 d=3.9272e-05 t=6354
jyu4 ho4 	如何	c=1 d=0.0338776 t=6354
jyu4 lok6 hyun1 	娛樂圈	c=1 d=1.05762e-12 t=6354
jyu4 saang1 	魚生	c=1 d=3.20146e-13 t=6354
jyu5 ngo5 	與我	c=1 d=0.0224829 t=6354
jyu5 zau6 	宇宙	c=13 d=0.000812951 t=6354
jyu6 	預	c=1 d=2.08726e-10 t=6354
jyun4 	園	c=1 d=1.23771e-09 t=6354
jyun4 	完	c=16 d=0.215934 t=6354
jyun4 bun2 	原本	c=1 d=0.0520787 t=6354
jyun4 loi4 	原來	c=17 d=0.698441 t=6354
jyun4 man4 	原文	c=1 d=1.60495e-07 t=6354
jyun4 tou4 	原圖	c=2 d=0.00570975 t=6354
jyun4 zi2 	原子	c=2 d=4.28226e-12 t=6354
jyun4 zo2 	完咗	c=1 d=1.01091e-10 t=6354
jyun5 gin2 	軟件	c=1 d=4.94361e-07 t=6354
jyut6 	月	c=11 d=0.412025 t=6354
jyut6 	越	c=4 d=6.96631e-05 t=6354
jyut6 ping3 	粵拼	c=1 d=2.40173e-14 t=6354
kaau3 	靠	c=3 d=5.25378e-07 t=6354
kai2 dik6 	啓迪	c=3 d=0.00494356 t=6354
kai3 je4 	契爺	c=2 d=2.2404e-10 t=6354
kam4 jat6 	琴日	c=2 d=0.0017643 t=6354
kam4 maan1 	噖晚	c=1 d=6.8456e-13 t=6354
kam4 maan5 	琴晚	c=1 d=7.67859e-11 t=6354
kap1 	吸	c=1 d=0.0322254 t=6354
kap1 bit6 	級別	c=1 d=0.00224287 t=6354
kap6 	及	c=1 d=2.5428e-09 t=6354
kau1 	溝	c=5 d=1.00001 t=6354
ke4 	騎	c=1 d=1.39552e-09 t=6354
kei4 sat6 	其實	c=17 d=1.11578 t=6354
kei4 taa1 	其他	c=4 d=3.80256e-07 t=6354
kek6 bun2 	劇本	c=0 d=1.10841e-06 t=6354
kek6 bun2 saat3 	劇本殺	c=4 d=0.00183451 t=6354
keoi5 	佢	c=74 d=4.6115 t=6354
keoi5 dei6 	佢哋	c=15 d=0.85938 t=6354
keoi5 dei6 hai6 	佢哋係	c=1 d=5.10735e-08 t=6354
keoi5 go3 	佢個	c=1 d=3.19319e-12 t=6354
keoi5 m4 hai6 	佢唔係	c=1 d=8.23395e-09 t=6354
king1 	傾	c=3 d=4.1755e-10 t=6354
koeng4 gaan1 	強姦	c=1 d=0.00282287 t=6354
kok3 	確	c=1 d=3.54671e-12 t=6354
kok3 jing6 	確認	c=1 d=6.63876e-05 t=6354
kung4 	窮	c=1 d=1.20674e-05 t=6354
kwaa1 nin4 	跨年	c=3 d=0.00156757 t=6354
kwong4 	狂	c=1 d=0.000706632 t=6354
kyut3 ding6 	決定	c=2 d=0.00810722 t=6354
laa1 	啦	c=41 d=0.431425 t=6354
laai1 	拉	c=1 d=9.90387e-05 t=6354
laai6 	賴	c=1 d=1.66297e-13 t=6354
laan6 	爛	c=2 d=1.96765e-11 t=6354
laap6 saap3 	垃圾	c=3 d=2.91005e-09 t=6354
laap6 saap3 tung2 	垃圾桶	c=1 d=1.91222e-09 t=6354
lai4 	來	c=2 d=1.62039e-12 t=6354
lai4 	嚟	c=3 d=4.9502e-09 t=6354
lai4 	黎	c=17 d=1.06293 t=6354
lai4 gan2 	嚟緊	c=3 d=2.66319e-05 t=6354
lai4 gong2 	嚟講	c=1 d=0.000352662 t=6354
lai4 m4 lai4 	嚟唔嚟	c=4 d=8.79946e-08 t=6354
lai5 	禮	c=3 d=9.38657e-08 t=6354
lai6 jyu4 	例如	c=1 d=6.54438e-13 t=6354
lan2 	撚	c=4 d=0.310367 t=6354
lau4 	樓	c=1 d=1.22223e-08 t=6354
lau4 	留	c=1 d=8.0487e-06 t=6354
lau4 hau2 seoi2 	流口水	c=1 d=5.00792e-12 t=6354
lau4 ji3 	留意	c=1 d=0.600496 t=6354
lau6 zo2 	漏咗	c=1 d=7.17678e-10 t=6354
le1 	呢	c=9 d=0.950492 t=6354
le1 bou6 	呢部	c=1 d=0.0735345 t=6354
le1 cang4 	呢層	c=1 d=0.00159641 t=6354
le1 di1 	呢啲	c=7 d=0.00676202 t=6354
le1 di1 je5 	呢啲嘢	c=1 d=3.22364e-06 t=6354
le1 geoi3 	呢句	c=2 d=1.77156e-09 t=6354
le1 go3 	呢個	c=13 d=0.146751 t=6354
le1 go3 dou1 	呢個都	c=1 d=0.516851 t=6354
le1 joeng6 je5 	呢樣嘢	c=1 d=5.54705e-09 t=6354
le1 me1 	呢咩	c=1 d=0.103312 t=6354
le1 sau2 	呢首	c=1 d=5.27562e-07 t=6354
lei4 hoi1 	離開	c=1 d=1.06495e-05 t=6354
lei5 jau4 	理由	c=1 d=3.81308e-11 t=6354
lei5 leon6 	理論	c=1 d=6.04122e-13 t=6354
lei6 	利	c=1 d=0.0239928 t=6354
lei6 san1 	利申	c=3 d=7.46294e-05 t=6354
leng3 	靚	c=2 d=1.93078e-05 t=6354
leng3 neoi2 	靚女	c=1 d=2.15156e-14 t=6354
leoi5 hang4 	旅行	c=1 d=1.7567e-11 t=6354
leoi5 jau4 	旅遊	c=1 d=0.416862 t=6354
leoi6 ci5 	類似	c=3 d=2.91461e-07 t=6354
leoi6 gan6 	類近	c=2 d=9.70941e-07 t=6354
leon4 lau2 	輪流	c=1 d=0.000125903 t=6354
leon6 taan4 	論壇	c=0 d=1.97966e-06 t=6354
leot6 si1 lau4 	律師樓	c=1 d=2.39513e-11 t=6354
lin4 	連	c=6 d=0.631284 t=6354
lin4 dang1 	連登	c=2 d=1.99404e-11 t=6354
lin4 maai4 	連埋	c=1 d=2.05087e-09 t=6354
lin4 paak3 	連拍	c=1 d=2.49203e-07 t=6354
lin4 so2 	連鎖	c=1 d=0.000443861 t=6354
lin6 	練	c=2 d=4.70476e-05 t=6354
ling6 	令	c=1 d=0.000283018 t=6354
ling6 ngoi6 	另外	c=1 d=6.53992e-05 t=6354
liu5 	了	c=22 d=0.191166 t=6354
liu6 	料	c=1 d=2.00992e-07 t=6354
liu6 lei5 	料理	c=1 d=0.254107 t=6354
lo1 	囉	c=4 d=0.000102762 t=6354
lo2 	攞	c=14 d=0.227359 t=6354
lo2 dak1 	攞得	c=1 d=5.99353e-08 t=6354
lo2 dou3 	攞到	c=1 d=0.000682328 t=6354
lo2 lai4 	攞嚟	c=1 d=0.147342 t=6354
lo2 tai2 	裸體	c=0 d=5.4485e-05 t=6354
lo2 tai2 sip3 jing2 	裸體攝影	c=1 d=0.000547581 t=6354
lo2 zau2 	攞走	c=1 d=2.11808e-06 t=6354
lo4 cap1 	邏輯	c=2 d=2.26618e-07 t=6354
loeng4 faai3 	涼快	c=1 d=0.392586 t=6354
loeng5 	兩	c=3 d=0.000112226 t=6354
loeng5 bin1 	兩邊	c=1 d=1.30769e-09 t=6354
loeng5 ci3 	兩次	c=1 d=1.53804e-06 t=6354
loeng5 geoi3 	兩句	c=1 d=1.08683e-09 t=6354
loeng5 go3 	兩個	c=1 d=0.0547488 t=6354
loeng5 je5 	兩嘢	c=1 d=0.00543443 t=6354
loeng5 tiu4 	兩條	c=1 d=0.00381048 t=6354
loeng5 zoeng1 	兩張	c=1 d=0.00271219 t=6354
lok6 	落	c=4 d=0.11021 t=6354
lok6 heoi3 	落去	c=1 d=2.13457e-09 t=6354
lok6 zaap6 	落閘	c=1 d=8.25807e-14 t=6354
long2 hau2 	啷口	c=1 d=0.0122773 t=6354
long4 	郎	c=1 d=3.57372e-13 t=6354
lou2 	佬	c=1 d=0.00384878 t=6354
lou5 	老	c=4 d=0.311923 t=6354
lou5 gwai2 	老鬼	c=5 d=2.69246e-11 t=6354
lou5 mou2 	老母	c=1 d=2.72764e-11 t=6354
lou5 sai3 	老細	c=4 d=0.025357 t=6354
luk6 	六	c=8 d=1.48671e-07 t=6354
luk6 	綠	c=1 d=0.697676 t=6354
luk6 hap6 	六合	c=1 d=1.29468e-09 t=6354
lung4 coeng4 	龍翔	c=1 d=8.03065e-09 t=6354
lung4 sit3 laan4 	龍舌蘭	c=3 d=7.58432e-07 t=6354
lyun4 lok3 	聯絡	c=1 d=5.1578e-06 t=6354
lyun6 	亂	c=2 d=0.0112845 t=6354
m4 	唔	c=18 d=1.05885 t=6354
m4 bei2 	唔俾	c=1 d=2.10752e-06 t=6354
m4 ceot1 kei4 	唔出奇	c=3 d=9.55613e-05 t=6354
m4 ciu1 gwo3 	唔超過	c=1 d=0.0746459 t=6354
m4 co3 m4 co3 	唔錯唔錯	c=2 d=7.97341e-09 t=6354
m4 dak1 	唔得	c=2 d=6.75691e-13 t=6354
m4 dou2 	唔到	c=4 d=0.0168758 t=6354
m4 faan2 lai4 	唔返嚟	c=1 d=5.83046e-07 t=6354
m4 fan3 gaau3 	唔瞓覺	c=1 d=7.10416e-08 t=6354
m4 gaa1 	唔加	c=1 d=4.81238e-14 t=6354
m4 gaai3 ji3 	唔介意	c=1 d=0.00353515 t=6354
m4 gau3 	唔夠	c=1 d=5.4332e-09 t=6354
m4 gei3 dak1 	唔記得	c=8 d=0.15075 t=6354
m4 gin3 ji5 	唔建議	c=1 d=9.19451e-13 t=6354
m4 gok3 	唔覺	c=3 d=0.580937 t=6354
m4 gwaai3 dak1 	唔怪得	c=1 d=4.13066e-11 t=6354
m4 gwaan1 	唔關	c=2 d=4.98376e-06 t=6354
m4 gwaan1 si6 	唔關事	c=1 d=5.74659e-13 t=6354
m4 hai2 	唔喺	c=6 d=1.06411 t=6354
m4 hai6 	唔係	c=31 d=0.00141334 t=6354
m4 hou2 	唔好	c=9 d=1.01219 t=6354
m4 jing1 goi1 	唔應該	c=1 d=4.75138e-11 t=6354
m4 lai4 	唔來	c=2 d=7.3244e-08 t=6354
m4 ming4 	唔明	c=1 d=3.00724e-12 t=6354
m4 mun5 ji3 	唔滿意	c=1 d=2.29566e-12 t=6354
m4 naan4 	唔難	c=4 d=1.90956e-05 t=6354
m4 sai2 	唔使	c=5 d=0.0612266 t=6354
m4 seoi1 jiu3 	唔需要	c=1 d=1.94079e-07 t=6354
m4 sik1 	唔識	c=3 d=0.00671198 t=6354
m4 syu1 fuk6 	唔舒服	c=1 d=0.000163287 t=6354
m4 taai3 	唔太	c=3 d=3.67918e-05 t=6354
m4 tung1 	唔通	c=1 d=0.000166586 t=6354
m4 tung4 	唔同	c=1 d=0.23457 t=6354
m4 wan2 ding6 	唔穩定	c=1 d=2.77461e-06 t=6354
m4 wui4 	唔回	c=9 d=0.0939596 t=6354
m4 wui5 	唔會	c=2 d=6.52415e-06 t=6354
m4 zi1 	唔知	c=13 d=0.0169312 t=6354
maa1 	嗎	c=6 d=0.05054 t=6354
maa4 faan4 	麻煩	c=2 d=9.87778e-05 t=6354
maa4 maa1 	媽媽	c=1 d=8.4206e-08 t=6354
maa4 maa2 	麻麻	c=1 d=3.67117e-06 t=6354
maa5 lei6 au1 	瑪俐歐	c=1 d=0.0238732 t=6354
maa5 lou6 	馬路	c=1 d=1.96979e-05 t=6354
maa5 tau4 	碼頭	c=1 d=0.00124328 t=6354
maai4 	埋	c=15 d=0.0675032 t=6354
maai5 	買	c=7 d=0.00278751 t=6354
maai5 m4 dou2 	買唔到	c=2 d=0.00803112 t=6354
maai6 	賣	c=2 d=0.183612 t=6354
maan5 	晚	c=3 d=0.00869506 t=6354
maan5 caan1 	晚餐	c=1 d=1.28866e-13 t=6354
maan5 maan5 	晚晚	c=5 d=0.481159 t=6354
maan6 	慢	c=2 d=0.00923873 t=6354
maan6 gaai1 	萬佳	c=1 d=1.15982e-09 t=6354
maan6 jau4 	漫遊	c=0 d=1.02072e-07 t=6354
maan6 maan2 	慢慢	c=5 d=0.0043043 t=6354
maan6 seoi3 	萬歲	c=0 d=1.03615e-07 t=6354
maang4 fan1 	盲婚	c=1 d=0.0265162 t=6354
maang6 gung1 uk1 	孟公屋	c=1 d=5.04348e-07 t=6354
maau1 	貓	c=1 d=0.0141223 t=6354
mai1 zyu6 sin1 	咪住先	c=1 d=1.13705e-11 t=6354
mai5 	米	c=1 d=0.0102037 t=6354
mai5 zeon1 	米津	c=1 d=4.5864e-07 t=6354
mai6 	咪	c=14 d=0.0366418 t=6354
mak6 	麥	c=2 d=9.92188e-11 t=6354
mak6 gei3 	麥記	c=1 d=3.34824e-11 t=6354
mak6 saang1 	驀生	c=1 d=3.83219e-11 t=6354
man1 	蚊	c=2 d=0.00263316 t=6354
man4 	文	c=1 d=1.6881e-13 t=6354
man4 ji3 	民意	c=1 d=7.91379e-13 t=6354
man6 	問	c=11 d=2.24916 t=6354
man6 haa6 	問下	c=2 d=5.77158e-05 t=6354
man6 hou6 	問號	c=1 d=0.00516939 t=6354
man6 ngo5 	問我	c=1 d=1.59283e-06 t=6354
man6 tai4 	問題	c=6 d=0.369753 t=6354
mat1 	乜	c=5 d=8.32934e-07 t=6354
mat6 gaa3 	物價	c=1 d=8.05281e-12 t=6354
mat6 lung2 	密籠	c=1 d=0.377192 t=6354
mat6 maa5 	密碼	c=1 d=1.28136e-05 t=6354
mau5 go3 	某個	c=1 d=7.56298e-09 t=6354
mau5 jat1 	某一	c=1 d=0.22313 t=6354
mau6 jik6 	貿易	c=1 d=2.53012e-09 t=6354
me1 	咩	c=34 d=2.39663 t=6354
me1 ji3 si1 	咩意思	c=1 d=0.0546074 t=6354
me1 ji3 si1 sin1 	咩意思先	c=1 d=0.548812 t=6354
mei4 	微	c=1 d=4.67015e-14 t=6354
mei5 	尾	c=4 d=0.000111717 t=6354
mei6 	未	c=13 d=0.182281 t=6354
mei6 aa4 	未呀	c=1 d=0.0645703 t=6354
mei6 gin3 gwo3 	未見過	c=1 d=0.000639387 t=6354
mei6 si3 gwo3 	未試過	c=1 d=0.690734 t=6354
meng2 	名	c=4 d=0.612827 t=6354
min4 hau4 	棉猴	c=1 d=4.19308e-11 t=6354
min5 fai3 	免費	c=4 d=0.00839894 t=6354
min6 	面	c=3 d=0.0120862 t=6354
min6 hau2 	面口	c=2 d=8.49166e-11 t=6354
ming4 	明	c=5 d=0.89385 t=6354
ming4 baak6 	明白	c=2 d=0.00117675 t=6354
ming4 haam4 	名銜	c=1 d=0.873716 t=6354
ming4 hin2 	明顯	c=3 d=0.00628845 t=6354
ming4 nin4 	明年	c=1 d=0.0228227 t=6354
ming4 nin4 gam1 jat6 	明年今日	c=1 d=0.000916453 t=6354
ming4 zi6 	名字	c=1 d=4.21338e-09 t=6354
ming5 	銘	c=3 d=1.46733e-07 t=6354
mok6 	莫	c=0 d=2.81071e-12 t=6354
mok6 waa4 leon4 	莫華倫	c=1 d=2.8248e-11 t=6354
mong4 	忙	c=1 d=1.45925e-05 t=6354
mong5 	網	c=1 d=1.92246e-13 t=6354
mong5 zaam6 	網站	c=1 d=3.94004e-14 t=6354
mong6 	望	c=2 d=1.61e-06 t=6354
mou2 dak6 	模特	c=1 d=4.71709e-14 t=6354
mou4 	無	c=36 d=1.23483 t=6354
mou4 aa4 	無呀	c=2 d=0.554327 t=6354
mou4 bat1 zi6 	毛筆字	c=1 d=1.29759e-06 t=6354
mou4 dyun1 dyun1 	無端端	c=1 d=4.43016e-11 t=6354
mou4 ho2 nang4 	無可能	c=1 d=3.50236e-11 t=6354
mou4 jan4 	無人	c=3 d=0.594521 t=6354
mou4 je5 hou2 tai2 	無嘢好睇	c=1 d=0.882497 t=6354
mou4 liu4 	無聊	c=1 d=2.04523e-06 t=6354
mou4 si6 	無事	c=4 d=5.02073e-12 t=6354
mou5 gam3 	冇咁	c=0 d=2.19502e-15 t=6354
mou5 gam3 faai3 	冇咁快	c=1 d=2.20602e-14 t=6354
mui4 mui1 zai2 	妹妹仔	c=1 d=3.27236e-06 t=6354
mui4 mui2 	妹妹	c=1 d=0.0356146 t=6354
mui5 	每	c=1 d=0.000111666 t=6354
mui5 ci3 	每次	c=1 d=3.92853e-09 t=6354
mui5 fung4 	每逢	c=1 d=0.00856561 t=6354
mui5 go3 	每個	c=3 d=3.23747e-08 t=6354
mui5 jat6 	每日	c=2 d=1.51413e-05 t=6354
mui5 nin4 	每年	c=4 d=2.45372e-05 t=6354
mui6 	妹	c=1 d=2.81119e-13 t=6354
muk6 si1 	牧師	c=6 d=0.0384502 t=6354
mun4 	們	c=1 d=0.000871757 t=6354
mun5 ji3 	滿意	c=1 d=0.00918669 t=6354
mung4 lung4 	矇矓	c=1 d=0.000696112 t=6354
naam4 fei1 	南非	c=1 d=5.28837e-06 t=6354
naam4 jan2 	男人	c=2 d=2.30004e-05 t=6354
naam4 san4 	男神	c=1 d=6.17922e-14 t=6354
naam5 	腩	c=2 d=5.31057e-05 t=6354
naan4 	難	c=5 d=0.0132603 t=6354
naan4 dou6 	難度	c=2 d=2.72027e-08 t=6354
naan4 m4 naan4 	難唔難	c=1 d=4.65809e-13 t=6354
naan4 sik6 	難食	c=1 d=1.11415e-07 t=6354
nam2 	諗	c=4 d=0.0587185 t=6354
nam2 gwo3 	諗過	c=2 d=1.40906e-05 t=6354
nam2 haa5 nam2 haa5 	諗下諗下	c=3 d=3.50944e-05 t=6354
nam2 haa6 	諗下	c=3 d=0.883026 t=6354
nam2 hei2 	諗起	c=7 d=0.298221 t=6354
nam2 zyu6 	諗住	c=2 d=1.89131e-09 t=6354
nang4 lik6 	能力	c=1 d=0.00114769 t=6354
nau1 	嬲	c=1 d=5.17027e-05 t=6354
nei5 	你	c=203 d=5.09438 t=6354
nei5 bun2 san1 	你本身	c=1 d=9.12658e-14 t=6354
nei5 dei6 	你哋	c=23 d=0.0729149 t=6354
nei5 dik1 	你的	c=2 d=8.36382e-09 t=6354
nei5 go3 	你個	c=1 d=0.0391639 t=6354
nei5 gu2 haa5 	你估下	c=1 d=4.04886e-11 t=6354
nei5 hou2 	你好	c=2 d=2.32037e-09 t=6354
nei5 ji5 wai4 	你以爲	c=1 d=2.1717e-06 t=6354
nei5 kap1 	你給	c=1 d=0.0250972 t=6354
nei5 lou5 mou2 	你老母	c=2 d=1.02744e-06 t=6354
nei5 waa6 	你話	c=1 d=4.00653e-05 t=6354
neoi5 	女	c=11 d=0.990703 t=6354
neoi5 haau6 	女校	c=1 d=3.33098e-09 t=6354
neoi5 jan2 	女人	c=2 d=5.65228e-06 t=6354
neoi5 zai2 	女仔	c=2 d=5.82131e-10 t=6354
ng5 	五	c=1 d=0.0086517 t=6354
ng5 fo3 	五課	c=1 d=1.40567e-06 t=6354
ng6 dou6 	誤導	c=2 d=0.1764 t=6354
ngaam1 	啱	c=16 d=0.441021 t=6354
ngaam4 ngaam4 	巖巖	c=1 d=4.8365e-14 t=6354
ngaan4 sik1 	顏色	c=2 d=0.657395 t=6354
ngaan5 	眼	c=2 d=0.000955218 t=6354
ngaan5 geng2 	眼鏡	c=6 d=1.3003 t=6354
ngaan5 zing1 	眼睛	c=1 d=0.384812 t=6354
ngai4 him2 	危險	c=1 d=0.0997588 t=6354
ngan4 baau1 	銀包	c=1 d=1.09473e-06 t=6354
ngan4 ho4 hai6 	銀河系	c=1 d=8.74162e-07 t=6354
ngan4 hong4 	銀行	c=1 d=8.23255e-07 t=6354
ngau4 	牛	c=3 d=9.90562e-10 t=6354
ngau4 naam5 	牛腩	c=1 d=3.34767e-09 t=6354
ngau4 ngau4 	牛牛	c=1 d=0.375311 t=6354
ngau4 tau4 gok3 	牛頭角	c=1 d=0.00168667 t=6354
ngo5 	我	c=182 d=7.45613 t=6354
ngo5 dei6 	我哋	c=11 d=0.20329 t=6354
ngo5 hou2 ci5 	我好似	c=1 d=0.687289 t=6354
ngo5 ji1 gaa1 	我依家	c=1 d=0.000411789 t=6354
ngo5 mun4 	我們	c=4 d=0.0291984 t=6354
ngo5 mun4 maan6 seoi3 	我們萬歲	c=1 d=1.04134e-06 t=6354
ngo5 nam2 	我諗	c=1 d=3.36503e-11 t=6354
ngo6 long4 	餓狼	c=0 d=4.12995e-10 t=6354
ngo6 long4 cyun4 syut3 	餓狼傳說	c=1 d=4.15065e-09 t=6354
ngoi4 zai6 	呆滯	c=1 d=1.56533e-07 t=6354
ngoi6 gwok3 	外國	c=1 d=2.96862e-07 t=6354
ngoi6 tou3 	外套	c=1 d=3.13806e-13 t=6354
nin4 	年	c=10 d=0.180767 t=6354
nin4 co1 jat1 	年初一	c=2 d=0.652568 t=6354
nin4 hau6 	年後	c=0 d=7.5617e-08 t=6354
nin4 kaat1 	年卡	c=1 d=1.625e-06 t=6354
no4 	那	c=2 d=0.00348252 t=6354
noi6 	內	c=1 d=0.0015415 t=6354
noi6 	耐	c=1 d=1.42691e-06 t=6354
nou5 	腦	c=1 d=0.29671 t=6354
nung4 coeng4 	農場	c=1 d=8.11136e-09 t=6354
o4 ne1 	哦呢	c=1 d=2.12942e-10 t=6354
oi1 sau4 	哀愁	c=1 d=0.955997 t=6354
oi3 	愛	c=1 d=0.0127147 t=6354
ok3 	惡	c=1 d=0.000185956 t=6354
on1 paai4 	安排	c=2 d=0.00927901 t=6354
ou3 	噢	c=1 d=9.2136e-08 t=6354
ou3 mun2 	澳門	c=3 d=4.63111e-10 t=6354
paa3 	怕	c=2 d=5.48094e-05 t=6354
paai3 deoi3 	派對	c=5 d=0.0567954 t=6354
paai4 deoi2 	排隊	c=3 d=0.0197429 t=6354
paak3 	拍	c=1 d=4.54308e-13 t=6354
paau4 	刨	c=1 d=2.90983e-07 t=6354
pai1 	批	c=1 d=6.84327e-09 t=6354
pai1 dau3 zo6 	批鬥座	c=1 d=4.28813e-10 t=6354
pang4 jau5 	朋友	c=1 d=0.00150344 t=6354
pei4 	皮	c=2 d=0.0603978 t=6354
pin1 	篇	c=1 d=1.67968e-13 t=6354
pin3 	片	c=8 d=0.01736 t=6354
ping4 jat6 	平日	c=2 d=4.0992e-08 t=6354
ping4 si4 	平時	c=4 d=0.000797626 t=6354
piu3 	票	c=1 d=5.22401e-09 t=6354
po1 	棵	c=1 d=8.38288e-14 t=6354
po4 	婆	c=1 d=5.58928e-10 t=6354
pong4 	旁	c=1 d=3.04428e-09 t=6354
pou2 tung1 	普通	c=1 d=3.52962e-14 t=6354
pou3 tau2 	舖頭	c=1 d=3.4681e-13 t=6354
pou4 	袍	c=1 d=1.68317e-08 t=6354
pou4 tau4 	蒲頭	c=3 d=2.62714e-10 t=6354
pou4 tou4 	葡萄	c=2 d=0.0234616 t=6354
pui3 	配	c=1 d=0.00037447 t=6354
pui3 fuk6 	佩服	c=1 d=1.48873e-05 t=6354
pui4 	陪	c=1 d=2.34244e-14 t=6354
puk1 gaai1 	仆街	c=1 d=0.000135032 t=6354
pun3 	判	c=1 d=0.158817 t=6354
saa1 	沙	c=1 d=9.23588e-07 t=6354
saa1 lung4 	沙龍	c=12 d=0.0309964 t=6354
saai3 	曬	c=6 d=0.00418088 t=6354
saam1 	三	c=1 d=1.57344e-09 t=6354
saam1 	衫	c=1 d=5.00707e-10 t=6354
saam1 gung1 	三公	c=1 d=3.94688e-05 t=6354
saan1 ceoi4 	刪除	c=1 d=8.98765e-10 t=6354
saan1 coeng4 seoi2 jyun5 	山長水遠	c=2 d=6.484e-11 t=6354
saang1 	生	c=8 d=1.56016e-08 t=6354
saang1 jat6 	生日	c=1 d=3.26391e-05 t=6354
saang1 jat6 faai3 lok6 	生日快樂	c=2 d=0.373764 t=6354
saang1 ji3 	生意	c=0 d=0.0159614 t=6354
saang1 sing3 	生性	c=1 d=5.65718e-05 t=6354
saat3 	殺	c=0 d=1.10841e-06 t=6354
sai1 gung3 	西貢	c=1 d=1.79188e-09 t=6354
sai2 	洗	c=2 d=1.12807e-06 t=6354
sai2 jung6 	使用	c=1 d=1.99956e-05 t=6354
sai2 m4 sai2 	使唔使	c=2 d=1.3832e-11 t=6354
sai2 mai5 waa4 	洗米華	c=1 d=0.157237 t=6354
sai2 saam1 baan2 	洗衫板	c=1 d=2.23206e-05 t=6354
sai3 	細	c=1 d=3.04325e-05 t=6354
sai3 gaai3 	世界	c=1 d=0.210136 t=6354
sai3 gaai3 ban3 ji4 gun2 	世界殯儀館	c=2 d=0.00436407 t=6354
sai3 jat1 	世一	c=1 d=2.68657e-09 t=6354
sai3 lou2 	細佬	c=2 d=3.30177e-06 t=6354
sai3 zit3 	細節	c=0 d=9.34966e-05 t=6354
sam1 zeon1 	深蹲	c=1 d=2.3939e-05 t=6354
san1 	伸	c=1 d=2.16683e-09 t=6354
san1 	新	c=3 d=0.100259 t=6354
san1 	身	c=4 d=0.61843 t=6354
san1 cing2 	申請	c=4 d=4.18106e-13 t=6354
san1 coi4 	身材	c=2 d=2.35063e-05 t=6354
san1 mang4 	新盟	c=1 d=0.423162 t=6354
san1 pou4 gong1 	新蒲崗	c=3 d=1.00036e-07 t=6354
san1 sau2 	伸手	c=1 d=6.25321e-07 t=6354
san1 tai2 gin6 hong1 	身體健康	c=1 d=0.000332125 t=6354
san4 cing4 	神情	c=1 d=8.65611e-09 t=6354
